id,neighbourhood,room_type,accommodates,bathrooms,bedrooms,beds,price
32641690,Kensington-Cedar Cottage,Entire home/apt,6,,2,,136
32645619,Kensington-Cedar Cottage,Entire home/apt,6,,2,,136
32646786,Kitsilano,Entire home/apt,2,1,1,1,136
32697640,Kensington-Cedar Cottage,Entire home/apt,4,,2,,136
32715187,West End,Entire home/apt,2,1,0,1,136
32750167,Hastings-Sunrise,Entire home/apt,6,2,3,3,136
32791067,Sunset,Entire home/apt,3,1,1,2,136
32815298,South Cambie,Private room,2,1,1,1,136
32819750,Downtown,Entire home/apt,6,2,3,3,136
32872579,Kitsilano,Entire home/apt,4,2,2,2,136
32876783,Downtown,Entire home/apt,5,,2,,136
32890442,West End,Entire home/apt,2,1,1,1,136
32898892,Riley Park,Private room,1,1,1,1,136
32902275,Kitsilano,Private room,2,,,,136
32913732,West End,Entire home/apt,2,1,1,1,136
32945266,Marpole,Entire home/apt,4,,1,,137
32947268,Marpole,Private room,3,,3,,137
32962975,Renfrew-Collingwood,Private room,7,1,3,3,137
32982427,South Cambie,Entire home/apt,4,,2,,137
32985306,Arbutus Ridge,Private room,1,,,,137
33022369,Riley Park,Entire home/apt,4,1.5,2,2,137
33041847,Grandview-Woodland,Entire home/apt,3,,1,,137
33073432,Victoria-Fraserview,Entire home/apt,4,1,2,2,137
33087883,Kitsilano,Entire home/apt,6,,2,,137
33093120,West End,Entire home/apt,3,,1,,137
33097585,Downtown Eastside,Entire home/apt,6,2,3,3,138
33098749,Arbutus Ridge,Entire home/apt,2,1,1,1,138
33118246,Downtown,Entire home/apt,5,2,2,2,138
33119331,Mount Pleasant,Entire home/apt,2,1,1,1,138
33162928,West Point Grey,Entire home/apt,2,1,1,1,138
33166483,Downtown,Entire home/apt,5,2,2,3,138
33230188,Sunset,Private room,2,2,1,1,138
33288404,Downtown,Entire home/apt,2,,1,,138
33296736,Downtown Eastside,Entire home/apt,2,2,1,1,138
33299354,Downtown Eastside,Entire home/apt,2,1,1,1,138
33340994,Kensington-Cedar Cottage,Private room,2,,,,138
33350822,West End,Entire home/apt,2,1,1,1,138
33368809,Kensington-Cedar Cottage,Private room,2,,,,138
33378813,Marpole,Entire home/apt,13,,5,,138
33394551,Downtown,Entire home/apt,4,1,1,2,139
33433323,West End,Entire home/apt,2,1,1,1,139
33450073,Downtown,Entire home/apt,10,,,,139
33451717,Hastings-Sunrise,Entire home/apt,4,1,2,2,139
33523843,Downtown Eastside,Entire home/apt,5,2.5,3,3,139
33544332,Dunbar Southlands,Entire home/apt,3,,2,,139
33551463,Sunset,Private room,2,2,1,1,139
33556644,Kitsilano,Entire home/apt,4,,2,,139
33594153,Arbutus Ridge,Private room,2,,,,139
33610726,West End,Entire home/apt,3,1,1,1,139
33611850,Kitsilano,Entire home/apt,4,,3,,139
33637719,Kensington-Cedar Cottage,Entire home/apt,6,,4,,139
33644437,Downtown,Entire home/apt,1,,1,,139
33645791,Downtown Eastside,Entire home/apt,2,1,1,1,139
33657678,Kitsilano,Entire home/apt,4,,3,,139
33667206,Dunbar Southlands,Entire home/apt,7,2,4,4,139
33669383,Riley Park,Entire home/apt,2,1,1,1,139
33687129,Mount Pleasant,Entire home/apt,6,1,3,4,139
33740118,Kensington-Cedar Cottage,Entire home/apt,2,1,1,1,139
33781323,Downtown,Entire home/apt,2,1,1,1,139
33786053,Riley Park,Private room,3,,1,,139
33803742,Fairview,Entire home/apt,3,1,1,1,139
33837243,Hastings-Sunrise,Entire home/apt,7,,3,,139
33879865,Hastings-Sunrise,Entire home/apt,4,1,2,2,139
33885009,Renfrew-Collingwood,Entire home/apt,4,1,2,2,139
33885031,Grandview-Woodland,Private room,2,,,,139
33885157,Dunbar Southlands,Private room,2,,1,,139
33907947,West End,Entire home/apt,5,,2,,140
33939614,Kitsilano,Entire home/apt,8,,3,,140
33945029,Grandview-Woodland,Entire home/apt,5,1,2,4,140
33945282,Kerrisdale,Private room,2,1,1,1,140
33952895,Kitsilano,Entire home/apt,4,1,0,2,140
33974848,Dunbar Southlands,Private room,2,1.5,1,1,140
33997048,Kerrisdale,Entire home/apt,8,5.5,4,4,140
34017979,Downtown,Entire home/apt,4,2,2,2,140
34019239,Kensington-Cedar Cottage,Entire home/apt,5,1,2,3,140
34061229,Victoria-Fraserview,Entire home/apt,4,,1,,140
34068839,Mount Pleasant,Entire home/apt,2,1,1,1,140
34083989,Grandview-Woodland,Entire home/apt,3,,1,,140
34091763,Killarney,Private room,1,1,1,0,140
34126347,Dunbar Southlands,Entire home/apt,2,1,1,1,140
34127668,Sunset,Entire home/apt,2,1,1,1,140
34153395,Kitsilano,Entire home/apt,3,,2,,140
34176785,Downtown Eastside,Entire home/apt,2,1,1,1,140
34180296,West End,Private room,2,,,,140
34180840,Dunbar Southlands,Entire home/apt,5,1,2,3,140
34235015,Riley Park,Entire home/apt,2,1,1,1,140
34258439,Riley Park,Entire home/apt,5,1,2,4,140
34278849,Renfrew-Collingwood,Entire home/apt,6,2,3,3,140
34314864,Grandview-Woodland,Private room,1,2,1,1,140
34315293,Grandview-Woodland,Entire home/apt,5,2,3,3,140
34339291,Downtown,Entire home/apt,4,2,2,2,140
34400711,Marpole,Private room,2,,,,140
34417665,Dunbar Southlands,Private room,4,1,2,2,140
34418103,Downtown,Entire home/apt,6,2,2,4,140
34424045,Downtown,Entire home/apt,2,,1,,140
34429378,Downtown Eastside,Entire home/apt,4,1,1,2,140
34436113,Arbutus Ridge,Entire home/apt,6,,4,,140
34446877,Mount Pleasant,Entire home/apt,4,,2,,140
34475317,Dunbar Southlands,Entire home/apt,4,1,2,3,140
34478325,Fairview,Entire home/apt,2,1,0,1,140
34480865,Downtown,Private room,1,,,,140
34483745,Downtown,Entire home/apt,4,1,1,3,140
34486430,Downtown,Entire home/apt,5,,2,,140
34502547,Downtown,Entire home/apt,4,1,1,2,140
34511658,West End,Entire home/apt,3,,1,,140
34513875,Sunset,Entire home/apt,3,,1,,140
34516270,Dunbar Southlands,Entire home/apt,5,,2,,140
34516436,Dunbar Southlands,Private room,3,1,1,2,140
34534702,Downtown,Entire home/apt,2,1,1,1,140
34537516,Kitsilano,Entire home/apt,6,,2,,140
34538696,West Point Grey,Entire home/apt,4,2,2,2,140
34541710,Arbutus Ridge,Entire home/apt,4,1,2,2,140
34543718,Grandview-Woodland,Private room,2,1,1,1,140
34567366,Hastings-Sunrise,Entire home/apt,2,1,1,1,140
34570194,Shaughnessy,Entire home/apt,2,1,0,2,140
34574221,Mount Pleasant,Entire home/apt,4,2,2,2,140
34576151,Riley Park,Private room,1,1,1,1,140
34577064,Victoria-Fraserview,Entire home/apt,6,,2,,140
34578927,Kitsilano,Entire home/apt,2,1,1,1,140
34579108,Riley Park,Entire home/apt,2,1,1,2,140
34629428,Killarney,Entire home/apt,6,3.5,3,3,140
34647721,Downtown Eastside,Entire home/apt,3,,1,,140
34648642,Shaughnessy,Entire home/apt,6,2.5,3,3,140
34649996,Marpole,Entire home/apt,2,1,0,1,140
34655839,Riley Park,Private room,2,1,1,1,140
34692199,Hastings-Sunrise,Entire home/apt,2,,1,,140
34711944,Downtown,Entire home/apt,3,,1,,140
34717213,Grandview-Woodland,Entire home/apt,4,1,0,2,140
34752083,Downtown,Entire home/apt,4,,2,,140
34793121,Dunbar Southlands,Private room,4,,2,,140
34793653,Dunbar Southlands,Private room,4,,2,,140
34839915,Killarney,Private room,3,,,,141
34847091,Renfrew-Collingwood,Entire home/apt,2,1,1,1,141
34867835,Renfrew-Collingwood,Entire home/apt,6,1,2,3,141
34874854,Kitsilano,Entire home/apt,4,2,2,2,141
34895728,Downtown,Entire home/apt,2,1,1,1,141
34898227,Downtown Eastside,Entire home/apt,4,,2,,141
34900603,West End,Entire home/apt,4,,1,,141
34903179,West End,Entire home/apt,6,2,3,3,141
34904059,Riley Park,Entire home/apt,2,1,0,0,141
34929386,Kensington-Cedar Cottage,Entire home/apt,6,,3,,141
34936006,Fairview,Private room,2,,,,141
34937868,Downtown,Entire home/apt,3,1,1,2,141
34941557,Dunbar Southlands,Private room,4,,2,,141
34949475,Dunbar Southlands,Entire home/apt,4,,2,,141
35015397,Kensington-Cedar Cottage,Entire home/apt,2,,1,,141
35038809,Dunbar Southlands,Entire home/apt,5,1,2,3,141
35040674,Downtown,Entire home/apt,2,1,1,1,142
35044405,Riley Park,Entire home/apt,4,,2,,142
35045926,West End,Entire home/apt,2,1,1,1,142
35062952,Downtown,Private room,1,,,,142
35089036,Downtown,Entire home/apt,4,2,2,2,142
35090765,West End,Entire home/apt,4,2,2,3,142
35091087,Riley Park,Entire home/apt,4,1,1,2,142
35095227,Mount Pleasant,Entire home/apt,2,,1,,142
35157060,Downtown Eastside,Entire home/apt,4,,2,,142
35164437,Downtown,Entire home/apt,2,1,1,1,142
35164633,Renfrew-Collingwood,Entire home/apt,2,1,1,1,142
35169166,Downtown,Private room,1,,,,142
35189312,Kitsilano,Entire home/apt,4,1.5,2,3,142
35190461,Downtown Eastside,Entire home/apt,2,1,0,1,142
35191313,Kensington-Cedar Cottage,Entire home/apt,2,,1,,143
35194772,West End,Entire home/apt,2,,,,143
35194928,West End,Entire home/apt,3,1,1,2,143
35198788,Hastings-Sunrise,Private room,2,1,1,1,143
35200581,Kitsilano,Entire home/apt,5,1,1,1,143
35205944,Downtown,Entire home/apt,2,,,,143
35222593,Dunbar Southlands,Private room,2,,,,143
35222652,Downtown,Entire home/apt,3,1,1,1,143
35262401,Downtown,Entire home/apt,4,1,1,2,143
35265562,Riley Park,Entire home/apt,6,1,2,3,143
35287417,Riley Park,Entire home/apt,2,1,1,1,143
35318643,Kensington-Cedar Cottage,Entire home/apt,5,1,3,0,143
35322644,Kensington-Cedar Cottage,Private room,1,,,,144
35346401,Renfrew-Collingwood,Private room,2,,,,144
35357365,Downtown,Entire home/apt,4,2.5,2,3,144
35382659,Kensington-Cedar Cottage,Entire home/apt,6,,3,,144
35419651,Kitsilano,Entire home/apt,6,1,2,2,144
35420313,Mount Pleasant,Entire home/apt,6,,,,144
35459624,Downtown,Entire home/apt,2,1,1,1,144
35460812,West End,Entire home/apt,4,,2,,144
35462542,Grandview-Woodland,Private room,2,,1,,144
35466121,Kitsilano,Entire home/apt,6,,4,,144
35468724,Downtown,Entire home/apt,4,2,2,2,144
35470002,Kensington-Cedar Cottage,Private room,2,1,1,1,144
35493651,Grandview-Woodland,Entire home/apt,4,1,2,2,145
35494223,Grandview-Woodland,Entire home/apt,5,1.5,2,3,145
35496439,Kitsilano,Entire home/apt,2,1,1,1,145
35571642,South Cambie,Entire home/apt,4,1.5,2,2,145
35572828,South Cambie,Entire home/apt,4,1,2,2,145
35582089,Renfrew-Collingwood,Entire home/apt,3,1.5,2,2,145
35585184,Downtown,Entire home/apt,2,1,1,1,145
35611230,West End,Entire home/apt,2,1,1,1,145
35612871,Downtown,Entire home/apt,5,,2,,145
35614424,West End,Entire home/apt,2,1,1,1,145
35615014,Marpole,Entire home/apt,2,1,1,1,145
35619056,Grandview-Woodland,Entire home/apt,4,1,2,3,145
35649229,Downtown,Entire home/apt,4,,1,,145
35684791,Mount Pleasant,Private room,2,,,,145
35711231,Downtown,Entire home/apt,4,1,2,3,145
35715700,Renfrew-Collingwood,Private room,2,,,,145
35719746,Grandview-Woodland,Entire home/apt,4,,2,,145
35722840,Riley Park,Entire home/apt,2,1,1,1,145
35740659,Hastings-Sunrise,Entire home/apt,2,1,0,1,145
35772733,Riley Park,Private room,1,1,1,1,145
35773260,Riley Park,Private room,1,1,1,1,145
35773343,Downtown,Entire home/apt,4,1,1,2,145
35797934,Kensington-Cedar Cottage,Private room,2,,,,145
35805334,Mount Pleasant,Entire home/apt,4,2,2,2,145
35806049,Downtown,Entire home/apt,3,1,1,1,145
35809857,Killarney,Entire home/apt,2,,1,,145
35847027,Mount Pleasant,Entire home/apt,4,,2,,145
35865746,Riley Park,Private room,1,1,1,1,145
35869904,Downtown,Entire home/apt,3,1,1,1,146
35873478,Fairview,Entire home/apt,2,1,1,1,146
35922487,Sunset,Entire home/apt,4,1,2,3,146
35939545,West End,Entire home/apt,2,1,0,0,146
35950527,Fairview,Entire home/apt,2,,1,,146
35974588,Fairview,Entire home/apt,2,,1,,146
35996582,Hastings-Sunrise,Entire home/apt,2,,2,,146
35997562,Oakridge,Entire home/apt,4,1,2,3,146
35998238,Kensington-Cedar Cottage,Private room,1,1.5,1,1,146
36001864,Downtown,Entire home/apt,3,,1,,146
36002071,Downtown,Entire home/apt,4,1,1,2,146
36003498,Kensington-Cedar Cottage,Entire home/apt,4,,2,,146
36005894,Downtown,Private room,2,,,,146
36006232,Kerrisdale,Entire home/apt,16,3.5,6,10,146
36007371,Downtown,Private room,1,,,,146
36008070,Downtown,Entire home/apt,2,1,1,1,146
36035483,Killarney,Private room,1,,8,,146
36036194,Kensington-Cedar Cottage,Private room,2,1.5,1,1,146
36036802,West Point Grey,Entire home/apt,2,1,1,1,147
36043428,Kensington-Cedar Cottage,Private room,2,,,,147
36046141,Renfrew-Collingwood,Entire home/apt,7,1,3,5,147
36065730,Kensington-Cedar Cottage,Entire home/apt,6,2,4,4,147
36069114,Strathcona,Entire home/apt,4,1,0,2,147
36078854,Kitsilano,Entire home/apt,4,2,2,2,147
36080573,Mount Pleasant,Entire home/apt,2,1,1,1,147
36104697,Hastings-Sunrise,Entire home/apt,2,,1,,147
36112319,Killarney,Private room,1,,13,,147
36112328,Killarney,Private room,1,,5,,147
36117076,Downtown Eastside,Entire home/apt,3,1,1,2,147
36119559,Downtown,Entire home/apt,2,1,1,1,148
36145968,Downtown,Entire home/apt,2,,1,,148
36182407,West End,Entire home/apt,2,1,1,0,148
36184209,Kensington-Cedar Cottage,Private room,1,,,,148
36184870,Grandview-Woodland,Entire home/apt,4,1,1,1,148
36212090,Renfrew-Collingwood,Entire home/apt,2,,1,,148
36236443,Grandview-Woodland,Entire home/apt,2,,,,148
36278151,Sunset,Entire home/apt,5,,3,,148
36299582,Kitsilano,Entire home/apt,2,1,0,1,148
36306517,Kitsilano,Entire home/apt,3,1,1,2,148
36313179,Downtown,Entire home/apt,4,2,2,2,148
36322781,Renfrew-Collingwood,Entire home/apt,2,1,1,1,148
36324641,Mount Pleasant,Entire home/apt,4,1,2,2,148
36348251,Riley Park,Entire home/apt,6,,3,,148
36360519,West Point Grey,Entire home/apt,4,1,2,2,148
36419226,Mount Pleasant,Entire home/apt,4,,1,,148
36478274,Shaughnessy,Private room,2,1,1,0,148
36479496,Grandview-Woodland,Entire home/apt,2,,1,,148
36480754,Kensington-Cedar Cottage,Entire home/apt,5,,3,,148
36557638,Downtown,Entire home/apt,7,3,3,4,148
36575124,Downtown,Private room,1,1,1,1,148
36590526,Downtown,Private room,2,,1,,148
36590559,Downtown,Private room,2,,2,,148
36603153,West End,Private room,2,,2,,148
36605300,West Point Grey,Entire home/apt,2,,1,,148
36607644,Mount Pleasant,Entire home/apt,2,1,1,1,148
36615837,Downtown,Entire home/apt,2,1,1,1,149
36621221,Downtown,Private room,2,,,,149
36670366,Arbutus Ridge,Private room,2,1,1,1,149
36672683,Kitsilano,Entire home/apt,2,1,1,2,149
36696946,Victoria-Fraserview,Entire home/apt,6,,2,,149
36712065,Downtown,Entire home/apt,4,,2,,149
36715252,Mount Pleasant,Entire home/apt,2,1,1,1,149
36730149,Hastings-Sunrise,Entire home/apt,7,,4,,149
36774024,Downtown,Private room,2,,,,149
36806146,Downtown,Entire home/apt,3,1,2,2,149
36838292,Dunbar Southlands,Entire home/apt,8,,4,,149
36839202,Arbutus Ridge,Private room,2,1,1,2,149
36841352,Downtown,Entire home/apt,4,,,,149
36884302,Mount Pleasant,Entire home/apt,2,1,1,1,149
36888668,Downtown,Entire home/apt,3,1,1,1,149
36943276,Grandview-Woodland,Entire home/apt,6,1,3,4,149
36944162,Hastings-Sunrise,Private room,1,1,1,1,149
36970625,Hastings-Sunrise,Entire home/apt,5,1,2,2,149
36988462,Renfrew-Collingwood,Entire home/apt,6,1,2,3,149
37001997,Killarney,Private room,4,,,,149
37007062,Riley Park,Entire home/apt,3,,2,,149
37018018,Marpole,Entire home/apt,6,1,2,4,149
37026632,West Point Grey,Entire home/apt,6,,3,,149
37057203,Downtown Eastside,Entire home/apt,4,2,2,2,149
37063338,Downtown,Entire home/apt,2,1,1,1,149
37063539,Kitsilano,Entire home/apt,4,1,2,2,149
37130562,Kitsilano,Entire home/apt,4,1,1,2,149
37130916,Renfrew-Collingwood,Entire home/apt,2,,1,,149
37148795,Grandview-Woodland,Entire home/apt,2,,1,,149
37150050,Kensington-Cedar Cottage,Entire home/apt,2,1,1,1,150
37163037,Downtown,Entire home/apt,2,1,1,1,150
37168261,Kitsilano,Entire home/apt,4,,1,,150
37176044,Kensington-Cedar Cottage,Private room,1,,,,150
37181228,Downtown,Entire home/apt,2,,1,,150
37209961,Kitsilano,Entire home/apt,3,2,2,2,150
37215967,Grandview-Woodland,Entire home/apt,4,,1,,150
37221210,Kensington-Cedar Cottage,Private room,2,,1,,150
37260566,Oakridge,Private room,2,1,1,1,150
37261304,Downtown,Entire home/apt,2,1,1,0,150
37298201,West Point Grey,Private room,1,1,1,1,150
37321660,Riley Park,Private room,4,1,1,3,150
37330480,Dunbar Southlands,Entire home/apt,2,1,1,1,150
37337028,South Cambie,Entire home/apt,4,,2,,150
37341542,Downtown,Entire home/apt,5,1,1,3,150
37366064,Grandview-Woodland,Entire home/apt,2,,1,,150
37370692,Marpole,Private room,2,,,,150
37492577,Hastings-Sunrise,Entire home/apt,2,,1,,150
37493589,Kitsilano,Entire home/apt,4,1,2,2,150
37526079,Kensington-Cedar Cottage,Entire home/apt,2,1,1,1,150
37568282,Kitsilano,Entire home/apt,5,1,2,3,150
37572516,Mount Pleasant,Entire home/apt,6,1,2,4,150
37591826,Marpole,Private room,1,,,,150
37592253,Downtown Eastside,Entire home/apt,3,1,1,3,150
37631161,Renfrew-Collingwood,Private room,2,,,,150
37636926,West Point Grey,Private room,2,,2,,150
37657963,Renfrew-Collingwood,Private room,2,,,,150
37662511,Downtown,Private room,1,1,1,0,150
37664644,Downtown,Entire home/apt,6,,2,,150
37683730,Mount Pleasant,Entire home/apt,6,2,3,4,150
37687267,Marpole,Private room,2,,,,150
37715782,Killarney,Private room,2,,1,,150
37742144,Victoria-Fraserview,Entire home/apt,3,,2,,150
37745127,West Point Grey,Private room,1,1,1,1,150
37746138,Mount Pleasant,Entire home/apt,2,1,1,0,150
37770091,Riley Park,Entire home/apt,2,1,1,2,150
37780311,Downtown Eastside,Entire home/apt,4,,3,,150
37803333,Downtown Eastside,Entire home/apt,4,2,2,2,150
37807603,Kensington-Cedar Cottage,Entire home/apt,6,,2,,150
37811839,Downtown Eastside,Entire home/apt,2,1,1,1,150
37829235,Downtown,Entire home/apt,4,1,1,2,150
37832713,Downtown,Entire home/apt,3,1,1,2,150
37832890,Hastings-Sunrise,Entire home/apt,6,2,3,5,150
37857888,Grandview-Woodland,Entire home/apt,4,,2,,150
37881980,Downtown,Private room,1,,,,150
37884820,Riley Park,Entire home/apt,2,1,1,2,150
37887956,Downtown,Entire home/apt,6,2,2,3,150
37890516,Mount Pleasant,Entire home/apt,4,2,2,2,150
37904804,Riley Park,Entire home/apt,6,1,3,3,150
37911026,Dunbar Southlands,Entire home/apt,10,4,4,6,150
37940015,Kensington-Cedar Cottage,Entire home/apt,2,,1,,150
37962482,Sunset,Private room,3,,1,,150
38045142,West End,Entire home/apt,3,,1,,150
38061672,Renfrew-Collingwood,Entire home/apt,2,1,1,1,150
38067381,Downtown,Entire home/apt,2,1,1,1,150
38131507,Kensington-Cedar Cottage,Entire home/apt,4,1,1,2,150
38132171,West End,Private room,1,,,,150
38160401,West End,Entire home/apt,2,1,0,0,150
38191572,Hastings-Sunrise,Private room,2,,,,150
38194421,Downtown,Entire home/apt,2,1,1,1,150
38234381,Kitsilano,Private room,1,1,1,1,150
38242671,Renfrew-Collingwood,Entire home/apt,4,1,1,2,150
38243837,Downtown Eastside,Entire home/apt,5,2,2,3,150
38248601,Dunbar Southlands,Entire home/apt,6,,2,,150
38266089,Hastings-Sunrise,Entire home/apt,2,,1,,150
38295080,Kensington-Cedar Cottage,Entire home/apt,8,,4,,150
38300376,Hastings-Sunrise,Entire home/apt,4,,2,,150
38324966,Fairview,Entire home/apt,5,,2,,150
38330474,Downtown,Entire home/apt,2,1,1,1,150
38376044,Kensington-Cedar Cottage,Entire home/apt,5,1,2,3,150
38411887,Shaughnessy,Entire home/apt,2,,1,,150
38413580,Kitsilano,Entire home/apt,4,2.5,2,2,150
38417625,Victoria-Fraserview,Entire home/apt,14,4,5,6,150
38488766,Arbutus Ridge,Entire home/apt,5,1,0,3,150
38493255,Downtown,Entire home/apt,2,,,,150
38599344,Downtown,Entire home/apt,2,2,2,2,150
38599663,Kensington-Cedar Cottage,Entire home/apt,4,1,1,2,150
38603948,Riley Park,Entire home/apt,2,1,1,1,150
38648560,Grandview-Woodland,Entire home/apt,2,,,,150
38679230,Downtown,Entire home/apt,5,2.5,2,2,150
38781640,Downtown Eastside,Entire home/apt,5,,2,,150
38785483,Marpole,Private room,2,1.5,1,2,150
38817452,Downtown,Entire home/apt,4,2,2,2,150
38821207,Downtown Eastside,Entire home/apt,4,1,2,2,150
38855495,South Cambie,Private room,2,,,,150
38871382,Riley Park,Private room,1,1,1,1,150
38880792,Grandview-Woodland,Entire home/apt,2,1,0,1,150
38903582,Downtown,Entire home/apt,2,,1,,150
38912419,Downtown,Entire home/apt,2,,1,,150
38925288,Renfrew-Collingwood,Entire home/apt,8,,4,,150
38952827,Downtown,Entire home/apt,4,1,0,0,150
38977330,Renfrew-Collingwood,Entire home/apt,2,1,0,1,150
38996375,Sunset,Private room,4,,1,,150
39038187,Downtown,Entire home/apt,4,,2,,150
39058032,Kensington-Cedar Cottage,Entire home/apt,4,1,1,0,150
39064873,Downtown Eastside,Entire home/apt,2,1,1,1,150
39079351,Kensington-Cedar Cottage,Entire home/apt,4,,2,,150
39084440,Hastings-Sunrise,Entire home/apt,6,,3,,150
39106874,Hastings-Sunrise,Entire home/apt,13,,13,,150
39155745,Sunset,Entire home/apt,2,1,1,1,150
39156259,Downtown,Private room,2,,,,150
39161774,Downtown,Entire home/apt,7,2,3,3,150
